blue,event_lab,event_num,event_time,matchID_id,red
1,rhoa,8,138.13,E1SJ,0
1,bta,9,140.31,E1SJ,0
3,btc2,10,148.08,E1SJ,0
3,rrecovery,11,149.85,E1SJ,1
3,rhia,12,186.71,E1SJ,1
3,rhoa,13,196.27,E1SJ,1
3,bta,14,199.38,E1SJ,1
3,rta,15,201.95,E1SJ,1
3,bta,16,206.76,E1SJ,1
7,btc4,17,209.6,E1SJ,1
7,rhia,18,251.21,E1SJ,1
7,rda,19,253.98,E1SJ,1
7,bta,20,261.05,E1SJ,1
11,btc4,21,262.0,E1SJ,1
0,rpassive,1,32.72,E23W,0
0,rhoa,2,42.54,E23W,0
0,rlsa,3,45.45,E23W,0
0,rlsc2,4,47.24,E23W,2
0,bpassive,5,70.5,E23W,2
0,rhoa,6,87.26,E23W,2
0,bda,7,90.16,E23W,2
2,bdc2,8,94.33,E23W,2
4,bturn,9,99.44,E23W,2
4,rhoa,10,114.78,E23W,2
4,rhoa,11,140.31,E23W,2
4,bgba,12,144.45,E23W,2
4,rhoc2,13,146.38,E23W,4
4,rgba,14,158.72,E23W,4
4,rgbc,15,166.77,E23W,6
4,rlsa,16,213.64,E23W,6
4,rlsc2,17,214.67,E23W,8
4,rleglace,18,223.81,E23W,10
4,bhia,19,235.14,E23W,10
4,rgba,20,238.38,E23W,10
4,bda,21,267.56,E23W,10
4,rgba,22,269.94,E23W,10
4,rta,23,275.21,E23W,10
4,rtc4,24,279.6,E23W,14
0,rgba,1,49.03,E9MS,0
0,bhoa,2,58.74,E9MS,0
0,rgba,3,59.84,E9MS,0
0,rhia,4,82.11,E9MS,0
0,bgba,5,83.68,E9MS,0
2,bgbc,6,100.26,E9MS,0
2,rda,7,152.21,E9MS,0
2,rhia,8,163.18,E9MS,0
2,bgba,9,165.41,E9MS,0
2,rda,10,189.01,E9MS,0
2,bgba,11,190.17,E9MS,0
4,bgbc,12,196.65,E9MS,0
4,bda,13,222.37,E9MS,0
4,rgba,14,224.52,E9MS,0
4,rgbc,15,236.68,E9MS,2
4,rturn,16,256.57,E9MS,4
4,bhoa,17,329.35,E9MS,4
4,bda,18,351.64,E9MS,4
4,rgba,19,354.15,E9MS,4
5,bpushout,20,356.03,E9MS,4
6,rtv1,21,356.03,E9MS,4
0,rhia,1,14.5,EA6B,0
0,rhic2,2,16.01,EA6B,2
0,rgut,3,17.42,EA6B,4
0,rgut,4,18.89,EA6B,6
0,rgut,5,21.87,EA6B,8
0,rgut,6,30.22,EA6B,10
0,blsa,1,5.82,EH3U,0
0,rgba,2,7.04,EH3U,0
0,rgbc,3,18.41,EH3U,2
0,rgut,4,22.85,EH3U,4
0,bhia,5,34.5,EH3U,4
0,bhia,6,40.37,EH3U,4
0,rgba,7,43.84,EH3U,4
0,bgba,8,45.64,EH3U,4
0,bhoa,9,66.53,EH3U,4
2,bhoc2,10,68.28,EH3U,4
2,bgba,11,91.02,EH3U,4
4,bgbc,12,92.51,EH3U,4
4,rhia,13,111.04,EH3U,4
4,bgba,14,112.15,EH3U,4
4,bgba,15,137.39,EH3U,4
6,bgbc,16,140.53,EH3U,4
6,rlsa,17,160.31,EH3U,4
6,bgba,18,161.8,EH3U,4
8,bgbc,19,165.39,EH3U,4
8,bhia,20,277.16,EH3U,4
8,rlsa,21,302.9,EH3U,4
8,bgba,22,304.22,EH3U,4
8,rlsa,23,321.88,EH3U,4
8,bgba,24,323.86,EH3U,4
0,rda,1,22.99,EJDC,0
0,bgba,2,24.64,EJDC,0
0,rgba,3,41.7,EJDC,0
0,rexposure,4,44.89,EJDC,2
0,rda,5,46.31,EJDC,2
0,blsa,6,72.02,EJDC,2
0,rgba,7,73.87,EJDC,2
0,rlsa,8,74.97,EJDC,2
0,bgba,9,76.28,EJDC,2
0,rlsc2,10,83.02,EJDC,4
1,brecovery,11,98.11,EJDC,4
1,btv1,12,117.25,EJDC,5
1,blsa,13,120.38,EJDC,5
1,rgba,14,121.86,EJDC,5
2,bpushout,15,127.9,EJDC,5
2,bda,16,148.73,EJDC,5
2,rgba,17,150.51,EJDC,5
3,bpushout,18,151.64,EJDC,5
3,blsa,19,154.93,EJDC,5
3,blsa,20,164.09,EJDC,5
5,blsc2,21,164.97,EJDC,5
7,bgut,22,168.87,EJDC,5
7,blsa,23,184.73,EJDC,5
7,bhia,24,190.02,EJDC,5
7,rgba,25,191.56,EJDC,5
9,bhic2,26,194.74,EJDC,5
9,blsa,27,219.09,EJDC,5
9,rgba,28,220.64,EJDC,5
11,blsc2,29,223.18,EJDC,5
13,bleglace,30,225.2,EJDC,5
15,bleglace,31,228.29,EJDC,5
17,bleglace,32,230.43,EJDC,5
0,rhia,1,5.41,EJOT,0
0,rhia,2,9.7,EJOT,0
0,bgba,3,11.25,EJOT,0
0,rpassive,4,68.56,EJOT,0
0,rhia,5,80.05,EJOT,0
0,bhia,6,89.97,EJOT,0
0,bpassive,7,92.57,EJOT,0
0,rgba,8,95.23,EJOT,0
0,rpassive,9,113.22,EJOT,0
0,rhia,10,117.48,EJOT,0
0,bgba,11,119.67,EJOT,0
1,rtv1,12,153.83,EJOT,0
1,rlsa,13,173.48,EJOT,0
1,rhia,14,200.19,EJOT,0
1,rda,15,203.91,EJOT,0
1,bgba,16,206.0,EJOT,0
1,rdc2,17,216.27,EJOT,2
1,bpassive,18,255.17,EJOT,2
1,rhia,19,270.75,EJOT,2
1,bgba,20,272.67,EJOT,2
3,bexposure,21,279.84,EJOT,2
3,rrecovery,22,281.12,EJOT,3
3,bgba,23,318.66,EJOT,3
3,rhia,24,321.78,EJOT,3
3,rhic2,25,324.14,EJOT,5
3,blsa,26,337.12,EJOT,5
3,rhia,27,338.73,EJOT,5
3,bgba,28,340.13,EJOT,5
3,bgba,29,349.1,EJOT,5
5,bexposure,30,360.77,EJOT,5
5,rexposure,31,360.77,EJOT,7
0,bhia,1,7.83,EKLO,0
2,bhic2,2,9.91,EKLO,0
4,bgut,3,12.01,EKLO,0
4,rlsa,4,21.75,EKLO,0
4,rlsa,5,46.82,EKLO,0
4,bhoa,6,55.47,EKLO,0
4,rgba,7,57.54,EKLO,0
6,bhoc2,8,58.68,EKLO,0
6,bhoa,9,72.23,EKLO,0
8,bhoc2,10,75.02,EKLO,0
8,rlsa,11,92.55,EKLO,0
8,rlsa,12,99.6,EKLO,0
8,bgba,13,101.22,EKLO,0
8,bhia,14,117.81,EKLO,0
8,rgba,15,119.75,EKLO,0
12,bhic4,16,130.73,EKLO,0
0,rlsa,1,20.36,EL96,0
0,bgba,2,21.86,EL96,0
0,rlsc2,3,35.16,EL96,2
0,rlsa,4,45.93,EL96,2
0,bgba,5,49.1,EL96,2
0,bpassive,6,99.79,EL96,2
0,rhoa,7,108.35,EL96,2
0,bgba,8,110.06,EL96,2
0,rhoc2,9,113.3,EL96,4
0,bda,10,124.4,EL96,4
0,rgba,11,125.92,EL96,4
0,rexposure,12,130.71,EL96,6
0,rexposure,13,136.64,EL96,8
2,bexposure,14,149.98,EL96,8
2,bhia,15,171.63,EL96,8
4,bhic2,16,172.42,EL96,8
4,rhia,17,185.8,EL96,8
4,bgba,18,188.09,EL96,8
6,bexposure,19,190.5,EL96,8
8,bgut,20,215.32,EL96,8
10,bgut,21,226.54,EL96,8
10,rrecovery,22,228.48,EL96,9
10,bhoa,23,279.16,EL96,9
10,rgba,24,280.92,EL96,9
12,bhoc2,25,284.1,EL96,9
0,rhia,1,4.25,EO9E,0
0,bgba,2,5.23,EO9E,0
0,rhoa,3,12.04,EO9E,0
0,rhoc2,4,13.0,EO9E,2
0,bgba,5,44.23,EO9E,2
0,bhoa,6,63.03,EO9E,2
0,rda,7,66.16,EO9E,2
0,bgba,8,68.16,EO9E,2
0,blsa,9,92.27,EO9E,2
0,rta,10,109.93,EO9E,2
0,rtc4,11,112.88,EO9E,6
0,bhia,12,114.5,EO9E,6
2,bhic2,13,119.49,EO9E,6
2,bhia,14,137.82,EO9E,6
2,rgba,15,138.99,EO9E,6
4,bhic2,16,154.29,EO9E,6
4,bgba,17,166.12,EO9E,6
4,rhia,18,177.25,EO9E,6
4,rhic2,19,178.12,EO9E,8
4,rgut,20,179.07,EO9E,10
4,bhoa,21,187.16,EO9E,10
4,rgba,22,188.26,EO9E,10
8,bhoc4,23,197.46,EO9E,10
10,bgut,24,203.55,EO9E,10
10,bhoa,25,214.94,EO9E,10
10,rgba,26,216.01,EO9E,10
12,bhoc2,27,230.6,EO9E,10
12,rhia,28,241.14,EO9E,10
12,bgba,29,244.1,EO9E,10
12,bhia,30,256.46,EO9E,10
12,rgba,31,258.22,EO9E,10
14,bhic2,32,262.99,EO9E,10
14,blsa,33,291.66,EO9E,10
14,rgba,34,292.91,EO9E,10
18,blsc4,35,297.16,EO9E,10
20,bgut,36,310.82,EO9E,10
0,bta,1,20.36,EOV5,0
0,rpassive,2,43.27,EOV5,0
0,bpassive,3,75.84,EOV5,0
0,rgba,4,86.15,EOV5,0
0,bgba,5,104.69,EOV5,0
0,blsa,6,105.99,EOV5,0
2,blsc2,7,108.28,EOV5,0
2,rda,8,128.39,EOV5,0
2,bgba,9,129.46,EOV5,0
2,rpushout,10,162.82,EOV5,1
2,rda,11,224.35,EOV5,1
2,rta,12,229.97,EOV5,1
2,rpushout,13,233.02,EOV5,2
2,rhia,14,324.18,EOV5,2
2,bgba,15,324.96,EOV5,2
2,rta,16,344.0,EOV5,2
2,rtc4,17,347.36,EOV5,6
0,bhia,1,14.19,EPYR,0
0,rpassive,2,36.16,EPYR,0
0,bhia,3,51.32,EPYR,0
0,rgba,4,53.7,EPYR,0
1,bpushout,5,54.62,EPYR,0
1,rda,6,93.29,EPYR,0
1,rdc2,7,94.96,EPYR,2
1,rda,8,255.13,EPYR,2
1,rdc2,9,256.86,EPYR,4
0,bhia,1,4.59,ESIN,0
0,rgba,2,5.97,ESIN,0
0,rgbc,3,8.08,ESIN,2
0,bda,4,11.55,ESIN,2
0,rgba,5,17.73,ESIN,2
2,bdc2,6,40.08,ESIN,2
2,bda,7,44.24,ESIN,2
2,rgba,8,46.14,ESIN,2
4,bdc2,9,56.79,ESIN,2
6,bleglace,10,56.79,ESIN,2
6,blsa,11,65.58,ESIN,2
6,rgba,12,75.62,ESIN,2
8,blsc2,13,76.77,ESIN,2
10,bleglace,14,81.04,ESIN,2
0,bhoa,1,31.64,ESZX,0
0,rgba,2,33.95,ESZX,0
0,rpassive,3,67.76,ESZX,0
0,rpassive,4,109.59,ESZX,0
0,rlsa,5,125.26,ESZX,0
0,bgba,6,126.62,ESZX,0
1,rtv1,7,145.67,ESZX,0
1,rhoa,8,171.75,ESZX,0
1,rlsa,9,184.67,ESZX,0
1,bgba,10,185.98,ESZX,0
1,rlsc2,11,191.13,ESZX,2
1,bhoa,12,222.46,ESZX,2
1,bgba,13,257.9,ESZX,2
2,bpushout,14,272.65,ESZX,2
2,bhoa,15,291.61,ESZX,2
2,bhia,16,322.45,ESZX,2
2,rgba,17,324.27,ESZX,2
4,bhic2,18,327.62,ESZX,2
4,rlsa,19,347.24,ESZX,2
4,bgba,20,349.57,ESZX,2
4,rlsa,21,353.11,ESZX,2
4,bgba,22,358.37,ESZX,2
6,bgbc,23,360.62,ESZX,2
0,rhia,1,50.25,ETN1,0
0,bgba,2,53.04,ETN1,0
0,rgba,3,75.72,ETN1,0
0,rlsa,4,77.68,ETN1,0
0,rlsc2,5,78.81,ETN1,2
0,rleglace,6,80.16,ETN1,4
0,rleglace,7,80.98,ETN1,6
0,bgba,8,297.73,ETN1,6
0,bhia,9,301.67,ETN1,6
0,rgba,10,304.77,ETN1,6
0,bgba,1,10.33,ETO9,0
0,rpushout,2,16.71,ETO9,1
0,bhoa,3,32.84,ETO9,1
0,rgba,4,34.1,ETO9,1
2,bhoc2,5,36.08,ETO9,1
4,bturn,6,37.42,ETO9,1
6,bgut,7,45.79,ETO9,1
6,rlsa,8,74.68,ETO9,1
6,bgba,9,76.64,ETO9,1
6,rlsc2,10,85.33,ETO9,3
6,rhia,11,170.27,ETO9,3
6,bgba,12,171.59,ETO9,3
6,rhoa,13,200.43,ETO9,3
6,rhoa,14,221.17,ETO9,3
6,rhoc2,15,222.21,ETO9,5
